Starting Sketch 
CALI:	1 
CLSB:	0.00009 
SHUNT:	0.1000 
MAXC:	3.0000 
Shunt ADC:	1 
Connected to encoder at address 54 
AS5600 Connected! 
Received new setpoint, speed, duration: -90.00, 6765933 
Calc'd Final Speed: 0.00 
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us] 
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us]
24562864|-90.000|25000|-55|145|-569.97|149
24565304|-90.000|25000|-14|148|-570.23|150
24567808|-90.000|25000|-51|147|-570.41|150
24570313|-90.000|25000|9|148|-570.59|149
24572806|-90.000|25000|-43|147|-570.85|149
24575308|-90.000|25000|1|148|-570.94|150
24577805|-90.000|25000|-87|148|-571.20|150
24580319|-90.000|25000|14|147|-571.38|148
24582809|-90.000|25000|-119|148|-571.55|151
24585303|-90.000|25000|-51|149|-571.73|150
24587800|-90.000|25000|-49|144|-571.90|149
24590311|-90.000|25000|-37|147|-572.17|150
24592805|-90.000|25000|-51|148|-572.34|150
24595307|-90.000|25000|5|149|-572.52|150
24597810|-90.000|25000|5|149|-572.78|150
24600312|-90.000|25000|-35|150|-572.87|149
24602802|-90.000|25000|-105|147|-573.13|150
24605304|-90.000|25000|-45|147|-573.31|152
24607805|-90.000|25000|-46|147|-573.49|150
24610302|-90.000|25000|-0|148|-573.66|151
24612813|-90.000|25000|-145|148|-573.84|150
24615306|-90.000|25000|9|148|-574.01|150
24617800|-90.000|25000|-91|148|-574.10|149
24620307|-90.000|25000|1|148|-574.37|152
24622808|-90.000|25000|-47|148|-574.63|150
24625316|-90.000|25000|-23|152|-574.80|151
24627803|-90.000|25000|-117|149|-574.98|150
24630312|-90.000|25000|-48|146|-575.16|153
24632811|-90.000|25000|-121|148|-575.33|149
24635325|-90.000|25000|-61|156|-575.51|153
24637807|-90.000|25000|-65|146|-575.68|150
24640310|-90.000|25000|-45|147|-575.86|151
24642807|-90.000|25000|-45|148|-576.04|150
24645311|-90.000|25000|15|146|-576.21|152
24647806|-90.000|25000|-49|147|-576.39|148
24650313|-90.000|25000|7|145|-576.56|153
24652808|-90.000|25000|-94|149|-576.74|150
24655314|-90.000|25000|-5|144|-576.91|156
24657805|-90.000|25000|-102|148|-577.18|150
24660302|-90.000|25000|65|144|-577.35|148
24662800|-90.000|25000|-91|147|-577.53|150
24665308|-90.000|25000|-2|145|-577.79|150
24667801|-90.000|25000|-120|148|-577.88|150
24670312|-90.000|25000|-7|149|-578.14|150
24672811|-90.000|25000|-106|148|-578.32|149
24675310|-90.000|25000|-66|147|-578.58|151
24677800|-90.000|25000|-47|149|-578.67|150
24680317|-90.000|25000|-52|147|-578.94|158
24682810|-90.000|25000|-51|149|-579.11|150
24685309|-90.000|25000|-38|145|-579.29|154
24687805|-90.000|25000|-45|149|-579.46|150
24690297|-90.000|25000|-51|144|-579.64|149
24692811|-90.000|25000|-48|149|-579.90|150
24695299|-90.000|25000|15|145|-580.08|150
24697808|-90.000|25000|-53|148|-580.25|150
24700305|-90.000|25000|-50|145|-580.43|150
24702806|-90.000|25000|-46|148|-580.61|150
24705302|-90.000|25000|-42|147|-580.87|149
24707806|-90.000|25000|-106|149|-580.96|150
24710301|-90.000|25000|-45|144|-581.22|149
24712804|-90.000|25000|-44|147|-581.40|150
24715307|-90.000|25000|8|145|-581.66|149
24717810|-90.000|25000|-100|147|-581.84|150
24720297|-90.000|25000|2|144|-582.01|150
24722808|-90.000|25000|14|147|-582.19|150
24725312|-90.000|25000|-110|147|-582.36|149
24727815|-90.000|25000|-120|148|-582.54|149
24730312|-90.000|25000|-60|149|-582.71|150
24732804|-90.000|25000|-105|148|-582.89|150
24735313|-90.000|25000|-147|148|-583.07|150
24737799|-90.000|25000|-56|147|-583.24|151
24740310|-90.000|25000|18|145|-583.42|150
24742804|-90.000|25000|1|147|-583.59|150
24745300|-90.000|25000|-103|147|-583.77|149
24747801|-90.000|25000|-84|147|-583.95|149
24750309|-90.000|25000|-104|145|-584.12|150
24752806|-90.000|25000|-144|148|-584.38|150
24755300|-90.000|25000|-115|145|-584.47|149
24757803|-90.000|25000|-64|147|-584.74|150
24760311|-90.000|25000|-51|148|-584.91|150
24762814|-90.000|25000|7|161|-585.18|150
24765306|-90.000|25000|-38|148|-585.35|150
24767811|-90.000|25000|-52|151|-585.53|150
24770304|-90.000|25000|-43|147|-585.79|149
Received new setpoint, speed, duration: 0.00, 6377743
Calc'd Final Speed: -90.00
24772894|-89.997|25000|-63|144|-585.97|152
24775307|-89.962|25000|-48|148|-586.14|151
24777812|-89.927|25000|-102|150|-586.32|150
24780300|-89.892|25000|-117|148|-586.49|150
24782815|-89.857|25000|-97|151|-586.76|151
24785308|-89.821|25000|1|148|-586.93|150
24787803|-89.786|25000|-126|145|-587.11|153
24790303|-89.751|25000|13|148|-587.37|150
24792816|-89.715|25000|-48|147|-587.55|152
24795308|-89.680|25000|-142|147|-587.72|149
24797817|-89.645|25000|-45|149|-587.90|151
24800314|-89.610|25000|-81|149|-588.08|150
24802814|-89.574|25000|-53|148|-588.25|153
24805302|-89.539|25000|-46|148|-588.52|150
24807810|-89.504|25000|-41|148|-588.69|151
24810308|-89.469|25000|1|148|-588.87|148
24812805|-89.433|25000|-96|149|-589.04|153
24815304|-89.398|25000|-82|146|-589.22|149
24817814|-89.363|25000|-25|146|-589.48|151
24820300|-89.328|25000|-102|148|-589.57|149
24822803|-89.292|25000|-40|146|-589.75|151
24825304|-89.257|25000|-91|149|-590.01|151
24827810|-89.222|25000|-2|147|-590.10|152
24830312|-89.186|25000|6|147|-590.36|150
24832810|-89.151|25000|-32|148|-590.54|151
24835305|-89.116|25000|-51|147|-590.71|148
24837812|-89.080|25000|-49|148|-590.89|151
24840303|-89.045|25000|-58|148|-591.15|148
24842820|-89.010|25000|27|147|-591.33|156
24845298|-88.975|25000|-50|147|-591.50|150
24847806|-88.939|25000|-7|146|-591.68|150
24850314|-88.904|25000|-91|148|-591.94|151
24852801|-88.869|25000|-52|147|-592.12|149
24855304|-88.834|25000|-101|148|-592.29|150
24857812|-88.798|25000|-56|147|-592.47|151
24860317|-88.763|25000|-64|149|-592.65|150
24862797|-88.728|25000|-52|145|-592.91|149
24865303|-88.693|25000|-102|149|-593.09|150
24867809|-88.657|25000|-35|145|-593.26|158
24870303|-88.622|25000|-15|147|-593.44|149
24872816|-88.587|25000|-6|147|-593.70|153
24875308|-88.551|25000|-50|148|-593.88|150
24877801|-88.516|25000|-47|149|-594.05|151
24880313|-88.481|25000|-59|147|-594.23|150
24882810|-88.445|25000|-64|147|-594.49|151
24885301|-88.410|25000|-51|148|-594.67|149
24887811|-88.375|25000|-47|148|-594.84|150
24890300|-88.340|25000|-92|147|-595.02|150
24892808|-88.304|25000|-51|145|-595.20|149
24895312|-88.269|25000|-181|148|-595.37|150
24897800|-88.234|25000|10|145|-595.63|151
24900313|-88.198|25000|-45|149|-595.81|149
24902799|-88.163|25000|0|146|-596.07|151
24905302|-88.128|25000|-49|148|-596.25|151
24907797|-88.093|25000|14|146|-596.43|149
24910313|-88.057|25000|-64|146|-596.60|150
24912806|-88.022|25000|-107|144|-596.78|150
24915308|-87.987|25000|-17|147|-596.95|150
24917805|-87.952|25000|-89|146|-597.13|149
24920303|-87.916|25000|-12|148|-597.30|150
24922799|-87.881|25000|-51|147|-597.57|151
24925309|-87.846|25000|10|148|-597.66|149
24927803|-87.810|25000|-84|146|-597.92|150
24930315|-87.775|25000|-52|148|-598.01|150
24932811|-87.740|25000|-89|145|-598.27|151
24935305|-87.705|25000|-78|148|-598.45|150
24937809|-87.669|25000|-28|147|-598.71|150
24940314|-87.634|25000|-78|148|-598.89|150
24942812|-87.599|25000|-61|147|-599.06|149
24945328|-87.563|25000|-91|146|-599.24|150
24947814|-87.528|25000|-53|148|-599.41|150
24950321|-87.493|25000|-17|161|-599.59|150
24952813|-87.458|25000|-45|149|-599.85|150
24955313|-87.422|25000|1|148|-600.03|151
24957810|-87.387|25000|-47|149|-600.29|149
24960315|-87.352|25000|-34|149|-600.47|150
24962806|-87.317|25000|-51|148|-600.64|150
24965312|-87.281|25000|-102|150|-600.82|150
24967802|-87.246|25000|13|149|-601.08|150
24970319|-87.211|25000|-39|158|-601.26|150
24972804|-87.175|25000|-51|148|-601.44|151
24975305|-87.140|25000|-47|148|-601.61|152
24977807|-87.105|25000|-32|147|-601.79|150
24980306|-87.070|25000|-51|148|-602.05|152
24982810|-87.034|25000|-47|148|-602.23|150
24985304|-86.999|25000|-40|147|-602.40|150
24987807|-86.964|25000|-51|148|-602.58|150
24990314|-86.928|25000|-45|146|-602.84|153
24992812|-86.893|25000|-43|149|-603.02|150
24995308|-86.858|25000|-51|145|-603.28|153
24997805|-86.823|25000|-49|146|-603.46|150
25000312|-86.787|25000|-46|150|-603.72|150
25002814|-86.752|25000|27|148|-603.90|149
25005302|-86.717|25000|-49|147|-604.07|151
25007808|-86.682|25000|7|147|-604.25|150
25010311|-86.646|25000|-38|147|-604.42|153
25012815|-86.611|25000|-103|148|-604.69|150
25015304|-86.576|25000|-44|149|-604.86|150
25017812|-86.540|25000|-55|149|-605.04|150
25020308|-86.505|25000|-53|146|-605.21|153
25022803|-86.470|25000|-54|149|-605.39|151
25025317|-86.435|25000|-47|145|-605.57|169
25027809|-86.399|25000|-35|148|-605.83|150
25030328|-86.364|25000|-58|146|-606.01|167
25032804|-86.329|25000|-49|147|-606.18|149
25035309|-86.293|25000|-63|146|-606.45|150
25037801|-86.258|25000|-51|149|-606.62|150
25040304|-86.223|25000|-52|145|-606.88|150
25042814|-86.188|25000|-49|148|-607.06|150
25045308|-86.152|25000|-55|145|-607.24|157
25047805|-86.117|25000|-52|147|-607.50|150
25050320|-86.082|25000|-51|148|-607.68|158
25052811|-86.046|25000|-159|148|-607.85|150
25055311|-86.011|25000|10|147|-608.03|162
25057813|-85.976|25000|-109|149|-608.29|151
25060322|-85.941|25000|-45|145|-608.47|165
25062807|-85.905|25000|-51|148|-608.73|150
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us]
25065389|-85.870|25000|-47|148|-608.91|150
25067803|-85.835|25000|13|147|-609.08|150
25070310|-85.800|25000|-38|147|-609.35|151
25072813|-85.764|25000|1|147|-609.52|149
25075299|-85.729|25000|-46|147|-609.79|150
25077805|-85.694|25000|-29|147|-609.96|150
25080309|-85.658|25000|27|148|-610.05|150
25082806|-85.623|25000|-50|147|-610.31|150
25085305|-85.588|25000|-121|145|-610.58|150
25087809|-85.553|25000|-78|149|-610.84|149
25090300|-85.517|25000|-106|147|-611.02|149
25092810|-85.482|25000|-48|149|-611.19|150
25095312|-85.447|25000|-35|145|-611.46|149
25097814|-85.411|25000|-52|148|-611.63|149
25100302|-85.376|25000|-49|148|-611.89|150
25102816|-85.341|25000|-121|149|-611.98|150
25105300|-85.306|25000|-45|146|-612.25|149
25107801|-85.270|25000|-51|148|-612.42|149
25110306|-85.235|25000|-90|144|-612.69|150
25112807|-85.200|25000|-94|149|-612.86|149
25115313|-85.164|25000|-51|147|-613.04|150
25117802|-85.129|25000|-152|149|-613.21|150
25120313|-85.094|25000|-54|146|-613.48|150
25122816|-85.059|25000|-55|147|-613.65|150
25125298|-85.024|25000|-143|145|-613.83|150
25127818|-84.988|25000|-116|147|-614.09|150
25130309|-84.953|25000|-1|145|-614.27|150
25132816|-84.918|25000|-51|163|-614.44|151
25135299|-84.882|25000|6|145|-614.71|150
25137807|-84.847|25000|-32|149|-614.97|149
25140309|-84.812|25000|-51|145|-615.15|150
25142813|-84.776|25000|-47|148|-615.32|150
25145311|-84.741|25000|-35|148|-615.59|150
25147818|-84.706|25000|1|152|-615.76|150
25150316|-84.671|25000|-47|149|-616.03|150
25152816|-84.635|25000|-41|148|-616.20|150
25155307|-84.600|25000|3|148|-616.38|150
25157826|-84.565|25000|-50|160|-616.64|150
25160305|-84.530|25000|-43|147|-616.90|149
25162802|-84.494|25000|-51|146|-617.08|152
25165306|-84.459|25000|-50|148|-617.34|150
25167805|-84.424|25000|10|145|-617.52|153
25170304|-84.388|25000|-39|148|-617.70|149
25172808|-84.353|25000|-51|147|-617.96|151
25175312|-84.318|25000|8|148|-618.13|150
25177826|-84.283|25000|-45|160|-618.31|153
25180311|-84.247|25000|2|148|-618.49|150
25182808|-84.212|25000|-45|149|-618.75|153
25185308|-84.177|25000|-42|148|-619.01|149
25187815|-84.141|25000|-51|153|-619.19|153
25190314|-84.106|25000|-48|148|-619.37|150
25192824|-84.071|25000|-56|146|-619.63|166
25195312|-84.036|25000|-81|149|-619.80|150
25197804|-84.000|25000|-142|148|-620.07|152
25200308|-83.965|25000|-63|148|-620.24|150
25202808|-83.930|25000|-39|148|-620.51|153
25205307|-83.895|25000|-51|149|-620.68|149
25207804|-83.859|25000|-47|147|-620.86|151
25210311|-83.824|25000|-47|147|-621.12|148
25212814|-83.789|25000|-52|146|-621.30|164
25215311|-83.753|25000|-49|147|-621.47|151
25217805|-83.718|25000|-44|145|-621.65|150
25220309|-83.683|25000|-78|149|-621.91|150
25222803|-83.648|25000|-53|145|-622.09|150
25225312|-83.612|25000|-47|148|-622.35|149
25227804|-83.577|25000|-84|145|-622.53|152
25230307|-83.542|25000|1|147|-622.79|150
25232797|-83.507|25000|-103|146|-622.97|149
25235303|-83.471|25000|-45|149|-623.23|149
25237802|-83.436|25000|-52|146|-623.41|150
25240303|-83.401|25000|0|148|-623.67|149
25242815|-83.365|25000|-47|146|-623.85|159
25245309|-83.330|25000|-55|148|-624.11|150
25247801|-83.295|25000|24|145|-624.29|150
25250303|-83.260|25000|-53|148|-624.55|150
25252809|-83.224|25000|-102|147|-624.73|150
25255302|-83.189|25000|-47|147|-624.99|150
25257804|-83.154|25000|-51|147|-625.17|150
25260304|-83.118|25000|-124|148|-625.43|149
25262799|-83.083|25000|-98|145|-625.61|150
25265300|-83.048|25000|-38|148|-625.87|149
25267805|-83.013|25000|1|148|-626.04|150
25270312|-82.977|25000|-47|148|-626.31|149
25272809|-82.942|25000|-39|145|-626.48|149
25275300|-82.907|25000|-51|147|-626.75|150
25277806|-82.871|25000|-49|144|-626.92|150
25280313|-82.836|25000|-45|149|-627.10|150
25282807|-82.801|25000|-51|146|-627.45|151
25285301|-82.766|25000|-103|148|-627.63|150
25287800|-82.730|25000|-45|145|-627.89|150
25290315|-82.695|25000|-0|149|-628.07|150
25292806|-82.660|25000|-50|145|-628.24|151
25295316|-82.624|25000|-45|148|-628.51|150
25297801|-82.589|25000|-105|148|-628.77|150
25300317|-82.554|25000|1|148|-628.95|149
25302806|-82.519|25000|-46|145|-629.21|149
25305301|-82.483|25000|-45|148|-629.38|150
25307812|-82.448|25000|-51|148|-629.65|149
25310308|-82.413|25000|5|148|-629.82|150
25312805|-82.378|25000|10|149|-630.00|149
25315323|-82.342|25000|-54|148|-630.26|150
25317808|-82.307|25000|-155|148|-630.44|150
25320320|-82.272|25000|-38|149|-630.70|150
25322804|-82.236|25000|1|148|-630.97|150
25325311|-82.201|25000|-50|149|-631.14|150
25327805|-82.166|25000|-44|148|-631.41|150
25330308|-82.131|25000|-27|148|-631.58|150
25332809|-82.095|25000|-51|147|-631.85|149
25335313|-82.060|25000|6|147|-632.11|149
25337809|-82.025|25000|-97|147|-632.29|150
25340310|-81.990|25000|-51|157|-632.46|150
25342807|-81.954|25000|-46|149|-632.72|150
25345307|-81.919|25000|-45|147|-632.99|150
25347816|-81.883|25000|-52|148|-633.16|150
25350300|-81.848|25000|-76|145|-633.43|152
25352812|-81.813|25000|-63|149|-633.60|151
25355315|-81.778|25000|-78|145|-633.87|154
25357803|-81.743|25000|-55|149|-634.13|150
25360309|-81.707|25000|-68|153|-634.31|151
25362806|-81.672|25000|-78|149|-634.57|150
25365330|-81.637|25000|-53|159|-634.83|154
25367809|-81.601|25000|-89|147|-635.01|149
25370315|-81.566|25000|-35|148|-635.27|151
25372810|-81.531|25000|1|147|-635.54|149
25375312|-81.496|25000|-47|149|-635.71|159
25377810|-81.460|25000|-99|149|-635.89|150
25380302|-81.425|25000|-51|145|-636.15|153
25382803|-81.390|25000|-48|147|-636.33|150
25385304|-81.354|25000|11|145|-636.59|152
25387799|-81.319|25000|-55|148|-636.86|149
25390310|-81.284|25000|-102|148|-637.12|151
25392813|-81.248|25000|-36|147|-637.29|150
25395314|-81.213|25000|-0|146|-637.56|154
25397805|-81.178|25000|-50|148|-637.73|149
25400299|-81.143|25000|-98|144|-638.00|149
25402802|-81.108|25000|-104|148|-638.26|149
25405308|-81.072|25000|-51|147|-638.44|150
25407816|-81.037|25000|-47|147|-638.61|151
25410308|-81.002|25000|-45|147|-638.88|150
25412811|-80.966|25000|-51|148|-639.05|151
25415316|-80.931|25000|-101|145|-639.32|165
25417799|-80.896|25000|-45|148|-639.58|149
25420301|-80.861|25000|-48|144|-639.76|150
25422805|-80.825|25000|-105|147|-640.02|149
25425312|-80.790|25000|-152|148|-640.28|150
25427807|-80.755|25000|-61|149|-640.46|149
25430317|-80.719|25000|-51|148|-640.72|159
25432814|-80.684|25000|-105|148|-640.99|150
25435298|-80.649|25000|-48|145|-641.16|148
25437813|-80.613|25000|-38|146|-641.43|150
25440311|-80.578|25000|1|145|-641.69|150
25442799|-80.543|25000|-49|148|-641.87|149
25445314|-80.508|25000|8|149|-642.13|149
25447807|-80.472|25000|-107|146|-642.30|150
25450300|-80.437|25000|-142|146|-642.57|150
25452801|-80.402|25000|-117|147|-642.74|149
25455298|-80.367|25000|-38|145|-643.01|149
25457808|-80.331|25000|-105|146|-643.27|148
25460306|-80.296|25000|-156|148|-643.54|149
25462798|-80.261|25000|-25|146|-643.71|149
25465310|-80.225|25000|-55|148|-643.97|150
25467801|-80.190|25000|-103|147|-644.15|149
25470309|-80.155|25000|-45|149|-644.41|149
25472809|-80.120|25000|1|148|-644.68|150
25475311|-80.084|25000|-51|144|-644.94|150
25477808|-80.049|25000|-41|147|-645.12|149
25480309|-80.014|25000|-51|145|-645.38|149
25482802|-79.979|25000|-51|147|-645.56|151
25485312|-79.943|25000|7|146|-645.82|150
25487798|-79.908|25000|-38|147|-646.08|150
25490301|-79.873|25000|-51|149|-646.35|150
25492797|-79.838|25000|8|145|-646.61|151
25495299|-79.802|25000|-38|146|-646.79|149
25497812|-79.767|25000|1|148|-647.05|150
25500303|-79.732|25000|-47|147|-647.23|149
25502824|-79.696|25000|-38|161|-647.40|151
25505310|-79.661|25000|3|144|-647.67|150
25507807|-79.626|25000|-49|149|-647.93|149
25510309|-79.590|25000|-44|147|-648.11|150
25512802|-79.555|25000|-51|148|-648.37|149
25515315|-79.520|25000|-51|148|-648.54|150
25517815|-79.485|25000|10|163|-648.81|150
25520301|-79.449|25000|-85|147|-648.98|148
25522807|-79.414|25000|-105|148|-649.25|150
25525315|-79.379|25000|-90|148|-649.51|149
25527804|-79.344|25000|-32|148|-649.78|151
25530311|-79.308|25000|-111|149|-649.95|151
25532816|-79.273|25000|-154|148|-650.21|152
25535311|-79.238|25000|-74|149|-650.48|150
25537821|-79.202|25000|-52|156|-650.65|153
25540312|-79.167|25000|-153|148|-650.92|151
25542803|-79.132|25000|-83|145|-651.09|152
25545307|-79.097|25000|-107|147|-651.36|150
25547805|-79.061|25000|-144|149|-651.62|151
25550300|-79.026|25000|-58|149|-651.80|149
25552823|-78.991|25000|-53|145|-652.06|169
25555301|-78.956|25000|-107|148|-652.24|150
25557808|-78.920|25000|-84|148|-652.50|152
25560305|-78.885|25000|-38|146|-652.76|149
25562810|-78.850|25000|1|147|-653.03|153
25565301|-78.814|25000|-33|149|-653.20|150
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us]
25567879|-78.779|25000|-73|148|-653.47|150
25570313|-78.744|25000|-104|147|-653.73|151
25572815|-78.708|25000|-100|148|-653.91|154
25575305|-78.673|25000|-56|148|-654.17|149
25577809|-78.638|25000|-106|148|-654.43|150
25580308|-78.603|25000|-50|149|-654.70|150
25582807|-78.567|25000|-40|145|-654.87|150
25585307|-78.532|25000|-78|147|-655.14|150
25587812|-78.497|25000|-53|146|-655.31|150
25590298|-78.462|25000|-69|147|-655.58|150
25592820|-78.426|25000|-45|146|-655.84|157
25595300|-78.391|25000|-51|149|-656.10|150
25597810|-78.356|25000|-141|145|-656.28|163
25600304|-78.320|25000|-43|148|-656.54|149
25602812|-78.285|25000|2|148|-656.72|158
